Num_Acc,an,mois,jour,hrmn,lum,agg,int,atm,col,com,adr,gps,lat,long,dep,date,nom_mois
"2,015E+11",2015,7,17,1850,1,1,1,2.0,2.0,301,,M,4916720.0,-28284.0,140,2015-07-17,juillet
"2,01E+11",2010,9,30,1730,1,1,1,1.0,3.0,234,,M,0.0,0.0,220,2010-09-30,septembre
"2,015E+11",2015,12,21,1200,1,2,1,1.0,2.0,88,"9, LEPANTE (R. DE)",M,4370358.0,727025.0,60,2015-12-21,decembre
"2,011E+11",2011,5,14,1713,1,2,1,8.0,2.0,83,"FACE N9, FRANCE (AVENUE",,,,60,2011-05-14,mai
"2,011E+11",2011,12,4,630,4,2,1,2.0,6.0,128,Lieu-dit : ''Sautard'',M,0.0,0.0,860,2011-12-04,decembre
"2,011E+11",2011,12,22,1100,1,1,1,2.0,3.0,254,,M,4355100.0,47200.0,320,2011-12-22,decembre
"2,012E+11",2012,3,4,335,3,2,1,2.0,6.0,448,"165, CLEFMONTS (RUE DES)",M,4862917.0,499112.0,520,2012-03-04,mars
"2,01E+11",2010,7,11,815,1,1,1,1.0,1.0,13,MORNE PITAULT (ROUTE DE),,,,972,2010-07-11,juillet
"2,01E+11",2010,3,1,510,3,1,1,1.0,6.0,500,AUTOROUTE A15,,,,950,2010-03-01,mars
"2,015E+11",2015,12,16,1000,1,2,1,1.0,5.0,53,"29, BOURBRE (QUAI)",M,4559772.0,527513.0,380,2015-12-16,decembre
"2,012E+11",2012,11,1,15,2,1,1,1.0,7.0,16,,M,0.0,0.0,340,2012-11-01,novembre
"2,014E+11",2014,3,12,1500,1,2,1,1.0,6.0,279,87 grande rue,M,0.0,0.0,700,2014-03-12,mars
"2,015E+11",2015,3,2,945,1,2,1,7.0,6.0,512,"366, LANNOY (RUE DE )",,,,590,2015-03-02,mars
"2,012E+11",2012,1,20,1810,5,2,1,1.0,6.0,39,PINS (ALL?E DES),,,,130,2012-01-20,janvier
"2,01E+11",2010,4,10,1030,1,2,1,1.0,2.0,55,"164, BD DE SAINTE MARGUE",,,,130,2010-04-10,avril
"2,01E+11",2010,2,12,1530,1,2,1,1.0,6.0,104,"33, RUE DE RIVOLI",,,,750,2010-02-12,fevrier
"2,015E+11",2015,2,11,2020,5,2,1,1.0,2.0,69,"X, SIDI BRAHIM (AVENUE)",,,,60,2015-02-11,fevrier
"2,015E+11",2015,11,20,1700,5,2,2,2.0,6.0,474,Avenue de Valence,M,4520871.0,566246.0,380,2015-11-20,novembre
"2,015E+11",2015,3,3,900,1,1,1,1.0,1.0,246,,M,0.0,0.0,310,2015-03-03,mars
"2,012E+11",2012,3,8,1045,1,1,1,1.0,2.0,71,ROUTE NATIONALE 113 - AG,M,,,130,2012-03-08,mars
"2,012E+11",2012,8,25,1530,1,2,1,1.0,6.0,100,RTE DE RY,M,4950280.0,130121.0,760,2012-08-25,août
"2,01E+11",2010,7,13,1520,1,2,1,1.0,2.0,279,RESISTANCE (AVE DE LA),,,,400,2010-07-13,juillet
"2,013E+11",2013,8,21,850,1,2,2,1.0,3.0,185,"sans, GUESDE ( AVENUE JU",,,,30,2013-08-21,août
"2,01E+11",2010,7,31,1610,1,2,2,1.0,3.0,46,JEAN JAURES BOULEVARD,,,,930,2010-07-31,juillet
"2,01E+11",2010,9,20,2030,5,2,1,1.0,6.0,55,"12, RUE SAINT CASSIEN",M,4331460.0,536585.0,130,2010-09-20,septembre
"2,01E+11",2010,11,13,2120,5,2,1,8.0,2.0,63,"103, RUE DE BETHMANN",,,,330,2010-11-13,novembre
"2,01E+11",2010,8,24,1400,1,2,1,1.0,1.0,184,Route de Brignon (CD 18),M,0.0,0.0,300,2010-08-24,août
"2,01E+11",2010,11,29,1110,1,2,1,1.0,7.0,117,"7, AVENUE DE LA PORTE DE",,,,750,2010-11-29,novembre
"2,015E+11",2015,5,2,1010,1,2,1,1.0,3.0,12,"14, CURIE (RUE PIERRE)",,,,60,2015-05-02,mai
"2,01E+11",2010,10,18,1615,1,2,1,1.0,7.0,33,"33, SERAUCOURT (RUE DE)",M,4707720.0,240020.0,180,2010-10-18,octobre
"2,014E+11",2014,3,26,1115,1,2,1,1.0,6.0,297,7 RUE DE LA CROIX DUVAL,M,4818674.0,-220185.0,350,2014-03-26,mars
"2,01E+11",2010,2,16,820,1,2,3,1.0,3.0,440,"., VIGNEMALE (RUE DU)",,,,650,2010-02-16,fevrier
"2,01E+11",2010,9,11,1430,1,2,9,1.0,6.0,431,ARMENTIERES  (RUE D' ),,,,590,2010-09-11,septembre
"2,012E+11",2012,8,1,2152,5,2,1,1.0,3.0,88,"0, SOLA (BD PIERRE)",,,,60,2012-08-01,août
"2,013E+11",2013,12,12,1100,1,2,1,1.0,3.0,55,"8, RUE LOUIS REGE",M,4328124.0,538994.0,130,2013-12-12,decembre
"2,01E+11",2010,8,5,1215,1,2,1,1.0,3.0,261,"11, CARLOTTI (AVENUE CHA",,,,370,2010-08-05,août
"2,013E+11",2013,7,19,1315,1,1,1,1.0,1.0,180,,M,4558253.0,417061.0,420,2013-07-19,juillet
"2,013E+11",2013,7,31,2015,1,2,6,1.0,3.0,1,"/, R.N 7",,,,130,2013-07-31,juillet
"2,01E+11",2010,6,23,455,5,2,9,1.0,6.0,185,"253, PRESIDENT AURIOL (A",,,,30,2010-06-23,juin
"2,015E+11",2015,1,28,2000,3,1,2,3.0,3.0,157,,M,4451140.0,20077.0,470,2015-01-28,janvier
"2,013E+11",2013,4,30,1215,1,1,2,1.0,3.0,167,,M,4783175.0,-132844.0,350,2013-04-30,avril
"2,014E+11",2014,2,26,2200,5,2,1,8.0,1.0,51,Rue de DIXMONT,M,4809646.0,338087.0,890,2014-02-26,fevrier
"2,011E+11",2011,6,4,1830,1,1,2,1.0,3.0,90,,M,4794900.0,-160800.0,350,2011-06-04,juin
"2,01E+11",2010,12,9,1030,1,2,1,1.0,6.0,117,RUE GUSTAVE CHARPENTIER,,,,750,2010-12-09,decembre
"2,01E+11",2010,10,20,1240,1,1,1,1.0,4.0,599,ROUTE DEPARTEMENTALE 656,,,,590,2010-10-20,octobre
"2,01E+11",2010,6,30,900,1,2,1,1.0,2.0,48,CD 903,M,0.0,0.0,740,2010-06-30,juin
"2,015E+11",2015,8,21,1515,1,1,2,1.0,3.0,51,,M,4835335.0,-49210.0,530,2015-08-21,août
"2,015E+11",2015,6,11,1935,1,2,1,1.0,3.0,555,"38, RUE DU FAUBOURG BONN",,,,310,2015-06-11,juin
"2,013E+11",2013,1,4,1415,1,1,4,8.0,1.0,266,,M,4850939.0,610277.0,540,2013-01-04,janvier
"2,01E+11",2010,10,1,1945,2,1,4,1.0,1.0,302,RD 520/BRETELLE,M,4793874.0,188845.0,450,2010-10-01,octobre
"2,015E+11",2015,12,4,1405,1,2,1,1.0,2.0,109,BOULEVARD EMILE ROMANET,,,,440,2015-12-04,decembre
"2,01E+11",2010,12,18,2015,3,1,1,8.0,5.0,50,,M,0.0,0.0,690,2010-12-18,decembre
"2,01E+11",2010,1,4,1045,1,1,1,2.0,6.0,145,,M,4412200.0,64648.0,470,2010-01-04,janvier
"2,01E+11",2010,4,30,1805,1,2,1,1.0,1.0,18,"70, JOLIVAL (RUE DE)",M,4896180.0,227510.0,950,2010-04-30,avril
"2,015E+11",2015,12,22,1545,1,1,1,1.0,2.0,336,,M,4333889.0,329546.0,340,2015-12-22,decembre
"2,015E+11",2015,11,25,1510,1,2,1,2.0,6.0,31,"5, BERTHELOT (RUE MARCEL",M,4515540.0,153462.0,190,2015-11-25,novembre
"2,013E+11",2013,10,15,1540,1,2,1,8.0,6.0,580,"1, FOCH (RUE DU MARECHAL",,,,540,2013-10-15,octobre
"2,01E+11",2010,8,3,1900,1,1,1,1.0,1.0,7,,M,0.0,0.0,830,2010-08-03,août
"2,013E+11",2013,7,31,800,1,1,1,1.0,6.0,49,,M,0.0,0.0,260,2013-07-31,juillet
"2,013E+11",2013,7,22,1830,1,2,3,1.0,3.0,57,LE MOITIER,M,4962330.0,-182568.0,500,2013-07-22,juillet
"2,012E+11",2012,8,9,1945,2,1,1,7.0,6.0,64,Lieu-dit  Marcillac,M,4597051.0,93390.0,160,2012-08-09,août
"2,015E+11",2015,10,25,22,3,1,1,1.0,6.0,198,RTE DE ROCHEMAURE,,,,260,2015-10-25,octobre
"2,01E+11",2010,12,11,2145,5,1,1,1.0,3.0,185,99 VOIE NON IDENTIFIEE,M,4519810.0,570062.0,380,2010-12-11,decembre
"2,014E+11",2014,7,6,115,3,2,1,2.0,3.0,436,905 ROUTE DE TILLY,,,,140,2014-07-06,juillet
"2,01E+11",2010,8,30,2205,5,2,1,1.0,2.0,4,MEZZAVIA ROUTE DE,,,,201,2010-08-30,août
"2,011E+11",2011,8,6,900,1,2,2,1.0,6.0,88,GAMBETTA (JUSQU'AU N? 62,,,,60,2011-08-06,août
"2,01E+11",2010,2,21,1945,3,1,1,2.0,7.0,485,,M,0.0,0.0,330,2010-02-21,fevrier
"2,012E+11",2012,3,29,1730,1,1,1,1.0,1.0,286,,M,4398416.0,446211.0,300,2012-03-29,mars
"2,01E+11",2010,3,18,730,1,1,9,1.0,1.0,109,,M,0.0,0.0,790,2010-03-18,mars
"2,016E+11",2016,11,14,1715,2,1,1,5.0,1.0,70,La Gr?ne,M,4586883.0,71093.0,160,2016-11-14,novembre
"2,01E+11",2010,4,6,750,1,1,1,1.0,6.0,252,,M,0.0,0.0,260,2010-04-06,avril
"2,011E+11",2011,5,4,1300,1,1,1,1.0,7.0,284,,M,0.0,0.0,201,2011-05-04,mai
"2,01E+11",2010,3,22,1845,1,2,1,1.0,3.0,204,RUE DE LA MAIRIE,M,4761480.0,141623.0,410,2010-03-22,mars
"2,011E+11",2011,3,23,930,1,2,1,1.0,6.0,468,RUE DE VERDUN,M,4788290.0,675956.0,880,2011-03-23,mars
"2,015E+11",2015,2,17,1330,1,2,9,1.0,3.0,229,"1, LEPOUZE (RUE)",M,4902558.0,155669.0,270,2015-02-17,fevrier
"2,015E+11",2015,10,17,1630,1,1,1,1.0,6.0,249,,M,0.0,0.0,10,2015-10-17,octobre
"2,011E+11",2011,9,17,2315,5,2,2,1.0,3.0,88,"0, MEDECIN (AV. JEAN)",,,,60,2011-09-17,septembre
"2,013E+11",2013,6,3,1730,1,2,1,1.0,1.0,103,ROUTE DE ROUEN,M,4921200.0,49100.0,270,2013-06-03,juin
"2,013E+11",2013,9,1,630,1,2,6,1.0,6.0,354,Rue de la Faucille,M,0.0,0.0,10,2013-09-01,septembre
"2,01E+11",2010,3,20,1235,1,2,1,1.0,6.0,112,"61, AVENUE DU GENERAL MI",,,,750,2010-03-20,mars
"2,01E+11",2010,1,22,1015,1,2,3,1.0,6.0,113,RUE RAYMOND ARON,,,,750,2010-01-22,janvier
"2,016E+11",2016,5,9,1530,1,2,1,1.0,3.0,131,"PV, ANGLE RUE INDUSTRIE",M,0.0,0.0,670,2016-05-09,mai
"2,01E+11",2010,10,22,1230,1,2,7,1.0,6.0,119,place de la rotonde,,,,400,2010-10-22,octobre
"2,011E+11",2011,7,16,550,2,2,6,1.0,7.0,5,GARLABAN (AVENUE DU),,,,130,2011-07-16,juillet
"2,013E+11",2013,1,17,1030,1,2,2,1.0,2.0,238,J.MANIEZ/H.GUERRAND,M,4809850.0,-169837.0,350,2013-01-17,janvier
"2,013E+11",2013,7,19,1200,1,1,1,1.0,3.0,72,,M,0.0,0.0,580,2013-07-19,juillet
"2,011E+11",2011,7,11,1915,1,2,6,1.0,3.0,61,GEORGES POUGET ( RUE),M,4455805.0,606859.0,50,2011-07-11,juillet
"2,01E+11",2010,2,3,840,1,2,1,2.0,4.0,621,RN 10,M,4877910.0,200800.0,780,2010-02-03,fevrier
"2,011E+11",2011,3,18,2050,5,2,1,1.0,2.0,55,"00, RUE D' ANDRE BARDON",,,,130,2011-03-18,mars
"2,014E+11",2014,8,11,2215,5,2,1,1.0,6.0,37,26 rue d'estissac,M,4821400.0,389100.0,100,2014-08-11,août
"2,013E+11",2013,4,14,945,1,1,1,1.0,7.0,270,,M,0.0,0.0,570,2013-04-14,avril
"2,01E+11",2010,12,22,1930,5,2,1,3.0,7.0,104,"18, QUAI DE L HOTEL DE V",,,,750,2010-12-22,decembre
"2,01E+11",2010,4,2,1530,1,2,1,1.0,6.0,388,BETHONCOURT (ROUTE DE ),,,,250,2010-04-02,avril
"2,013E+11",2013,2,15,815,1,1,1,5.0,1.0,213,,M,4817900.0,443200.0,100,2013-02-15,fevrier
"2,016E+11",2016,7,3,1700,1,1,1,1.0,7.0,28,,M,4784425.0,503299.0,520,2016-07-03,juillet
"2,011E+11",2011,3,24,1900,1,2,1,1.0,6.0,55,"6, AVE DE MONTOLIVET",,,,130,2011-03-24,mars
"2,012E+11",2012,1,22,1820,5,2,1,1.0,1.0,69,"62, VICTOR HUGO  (BD)",,,,60,2012-01-22,janvier
"2,016E+11",2016,11,13,1730,3,1,4,2.0,6.0,29,RUE DE LA CRIE,M,0.0,0.0,740,2016-11-13,novembre
"2,01E+11",2010,10,23,1130,1,2,3,2.0,3.0,7,"2, ""REPUBLIQUE (AVENUE D",,,,930,2010-10-23,octobre
"2,01E+11",2010,4,15,1130,1,1,9,1.0,6.0,99,,M,4708460.0,-82759.0,490,2010-04-15,avril
"2,01E+11",2010,10,14,1630,1,2,1,1.0,5.0,7,BD DE LA COMPAGNIE DES I,,,,974,2010-10-14,octobre
"2,012E+11",2012,1,22,2235,5,2,1,1.0,6.0,318,"149, AVE DU DOCTEUR NANC",,,,330,2012-01-22,janvier
"2,012E+11",2012,9,19,1745,1,1,1,1.0,6.0,415,"1, ORMEAU DE PIED RUE DE",,,,170,2012-09-19,septembre
"2,01E+11",2010,4,21,1905,1,1,3,1.0,3.0,51,CORAY ROUTE DE,M,4799455.0,-407166.0,290,2010-04-21,avril
"2,011E+11",2011,8,21,1600,1,1,1,1.0,5.0,40,,M,0.0,0.0,440,2011-08-21,août
"2,012E+11",2012,4,25,810,1,1,1,1.0,6.0,5,"2095, CD 2 (CAMP MAJOR)",,,,130,2012-04-25,avril
"2,01E+11",2010,9,28,1730,1,2,2,1.0,3.0,63,CRS DU MARECHAL GALLIENI,,,,330,2010-09-28,septembre
"2,013E+11",2013,10,1,1700,1,1,6,1.0,2.0,152,,M,0.0,0.0,60,2013-10-01,octobre
"2,012E+11",2012,2,17,2030,3,1,1,1.0,5.0,406,,M,0.0,0.0,330,2012-02-17,fevrier
"2,015E+11",2015,1,25,1845,5,2,2,1.0,3.0,384,AV DU MARECHAL LECLERC,M,4951980.0,52845.0,760,2015-01-25,janvier
"2,013E+11",2013,10,10,700,5,2,1,8.0,1.0,96,"18-20, Rue de AULT",M,0.0,0.0,800,2013-10-10,octobre
"2,011E+11",2011,5,27,1515,1,2,1,1.0,6.0,393,rue du General LECLERC,M,4847952.0,656842.0,540,2011-05-27,mai
"2,013E+11",2013,3,10,540,5,2,2,1.0,6.0,63,RUE KLEBER,,,,330,2013-03-10,mars
"2,015E+11",2015,11,8,1830,5,2,1,1.0,7.0,54,382 Rue Jean Aicard,M,4316900.0,603800.0,830,2015-11-08,novembre
"2,015E+11",2015,12,15,815,5,2,6,2.0,6.0,169,"93, BOULE (RUE DE LA)",M,4875284.0,-57164.0,610,2015-12-15,decembre
"2,016E+11",2016,6,5,1715,1,2,1,1.0,6.0,37,50 boulevard herriot,M,0.0,0.0,820,2016-06-05,juin
"2,01E+11",2010,4,27,1100,1,2,1,1.0,1.0,161,845 Av du Dr Julien Lefe,M,0.0,0.0,60,2010-04-27,avril
"2,01E+11",2010,2,10,750,1,2,1,8.0,3.0,1,"38, AV RHIN ET DANUBE",M,4841790.0,9942.0,610,2010-02-10,fevrier
"2,01E+11",2010,10,8,1950,5,2,1,1.0,3.0,4,BD LEON REVILLON,,,,940,2010-10-08,octobre
"2,01E+11",2010,5,19,2015,1,2,1,1.0,3.0,116,ECHANGEUR MUETTE,,,,750,2010-05-19,mai
"2,01E+11",2010,2,20,2145,3,1,1,8.0,6.0,66,,M,0.0,0.0,770,2010-02-20,fevrier
"2,015E+11",2015,5,8,2220,5,2,9,1.0,1.0,55,ATHENES (BOULEVARD D'),,,,130,2015-05-08,mai
"2,013E+11",2013,4,10,1720,1,2,3,1.0,3.0,200,AVE DU BICENTENAIRE,,,,330,2013-04-10,avril
"2,012E+11",2012,3,17,915,1,2,1,8.0,6.0,63,1 AV GEORGES HENNEQUIN,M,4685210.0,170736.0,360,2012-03-17,mars
"2,01E+11",2010,12,8,740,5,2,1,1.0,2.0,134,CHURCHILL (AVENUE WINSTO,M,4873920.0,138554.0,280,2010-12-08,decembre
"2,013E+11",2013,8,3,1815,1,2,2,1.0,1.0,95,Grande rue,M,4824228.0,547605.0,520,2013-08-03,août
"2,013E+11",2013,6,15,1005,1,2,1,1.0,3.0,30,CAMPON (RUE,,,,60,2013-06-15,juin
"2,015E+11",2015,6,13,2120,2,2,2,1.0,3.0,172,SAINT LOUIS (RUE),M,4361080.0,386668.0,340,2015-06-13,juin
"2,013E+11",2013,8,14,45,3,1,1,1.0,6.0,40,,M,4453048.0,631453.0,50,2013-08-14,août
"2,012E+11",2012,2,26,1545,1,1,2,1.0,3.0,1,ST CANADET (ROUTE) D.13,M,,,130,2012-02-26,fevrier
"2,01E+11",2010,7,12,1300,1,1,1,1.0,7.0,258,,M,4611200.0,669800.0,740,2010-07-12,juillet
"2,015E+11",2015,6,17,1945,1,1,1,1.0,3.0,156,,M,0.0,0.0,30,2015-06-17,juin
"2,012E+11",2012,10,2,1415,2,2,1,1.0,6.0,125,12 avnue andr? bonnet,M,0.0,0.0,820,2012-10-02,octobre
"2,015E+11",2015,10,27,710,1,2,2,1.0,3.0,261,RUE CHOPIN,,,,370,2015-10-27,octobre
"2,011E+11",2011,3,12,315,3,1,1,1.0,7.0,681,,M,4931830.0,-85144.0,140,2011-03-12,mars
"2,011E+11",2011,6,11,630,2,1,1,1.0,6.0,100,,M,0.0,0.0,130,2011-06-11,juin
"2,012E+11",2012,10,24,1125,1,2,2,1.0,3.0,512,"1, DAUBENTON (RUE)",,,,590,2012-10-24,octobre
"2,013E+11",2013,9,4,1100,1,2,1,1.0,6.0,99,ARC (BOULEVRAD JEANNE D',,,,490,2013-09-04,septembre
"2,012E+11",2012,3,2,1725,1,1,1,1.0,2.0,39,ROUTE NATIONALE 569,,,,130,2012-03-02,mars
"2,012E+11",2012,6,2,1830,1,1,1,1.0,6.0,21,,M,4345124.0,290440.0,340,2012-06-02,juin
"2,013E+11",2013,11,6,1225,1,2,1,1.0,6.0,85,"29, SAINT PIERRE (RUE)",M,4844441.0,149204.0,280,2013-11-06,novembre
"2,013E+11",2013,4,15,1500,1,2,1,1.0,5.0,119,,M,4359105.0,311784.0,340,2013-04-15,avril
"2,01E+11",2010,8,29,2100,3,1,1,1.0,3.0,49,,M,0.0,0.0,830,2010-08-29,août
"2,014E+11",2014,10,12,1045,1,1,1,1.0,1.0,220,,M,4553389.0,-46159.0,170,2014-10-12,octobre
"2,012E+11",2012,1,11,800,1,1,1,5.0,1.0,14,,M,4776859.0,519565.0,520,2012-01-11,janvier
"2,01E+11",2010,1,31,1300,1,2,2,1.0,1.0,549,CORBEIL (ROUTE DE),,,,910,2010-01-31,janvier
"2,012E+11",2012,2,15,1210,1,2,1,1.0,6.0,123,JOUHAUD EDMOND ESPLANADE,,,,60,2012-02-15,fevrier
"2,012E+11",2012,9,8,415,3,1,1,1.0,6.0,588,,M,4859000.0,641700.0,540,2012-09-08,septembre
"2,01E+11",2010,7,2,1935,1,2,3,1.0,6.0,113,"., CHAMPFLEURI (RUE DE)",,,,630,2010-07-02,juillet
"2,012E+11",2012,1,23,2030,5,2,1,1.0,5.0,109,ROUTE DE SAINT JOSEPH,,,,440,2012-01-23,janvier
"2,012E+11",2012,5,28,1915,1,1,1,1.0,3.0,269,,M,0.0,0.0,740,2012-05-28,mai
"2,015E+11",2015,9,18,1515,1,2,3,1.0,3.0,55,"192, ROUET (RUE DU)",M,4327574.0,539552.0,130,2015-09-18,septembre
"2,015E+11",2015,9,12,1705,1,2,1,1.0,3.0,512,"65, STRASBOURG (BOULEVAR",,,,590,2015-09-12,septembre
"2,01E+11",2010,6,3,1300,1,2,1,1.0,3.0,40,"XXXX, RESISTANCE (PLACE",,,,920,2010-06-03,juin
"2,01E+11",2010,6,26,1130,1,1,1,1.0,7.0,275,,M,0.0,0.0,910,2010-06-26,juin
"2,01E+11",2010,1,7,840,1,2,1,1.0,1.0,7,WETZLAR (Avenue de ),,,,840,2010-01-07,janvier
"2,012E+11",2012,4,7,1530,1,1,1,2.0,1.0,228,TRAOU HI,M,4853391.0,-346457.0,220,2012-04-07,avril
"2,01E+11",2010,7,11,1840,1,2,3,1.0,3.0,55,"59, BD DES DAMES",,,,130,2010-07-11,juillet
"2,016E+11",2016,9,23,930,1,1,1,1.0,6.0,336,,M,0.0,0.0,310,2016-09-23,septembre
"2,01E+11",2010,11,6,1445,1,2,1,1.0,7.0,223,"10, PASTEUR (BOULEVARD)",,,,910,2010-11-06,novembre
"2,011E+11",2011,6,10,2230,5,2,1,1.0,3.0,69,BOULEVARD DU MIDI,M,4733400.0,-243100.0,440,2011-06-10,juin
"2,016E+11",2016,12,6,745,1,1,1,5.0,7.0,351,,M,0.0,0.0,670,2016-12-06,decembre
"2,01E+11",2010,3,22,2100,5,2,2,1.0,1.0,646,BOULEVARD DE REPUBLIQUE,M,4880650.0,214901.0,780,2010-03-22,mars
"2,015E+11",2015,4,9,845,1,2,1,1.0,3.0,506,49 ave de la Marqueille,M,4356012.0,153285.0,310,2015-04-09,avril
"2,015E+11",2015,3,5,1715,1,1,1,1.0,2.0,365,,M,4928945.0,120008.0,270,2015-03-05,mars
"2,01E+11",2010,6,1,1325,1,2,2,1.0,6.0,17,GEORGES DIMITROV (R),M,4881370.0,251025.0,940,2010-06-01,juin
"2,013E+11",2013,3,18,1845,2,1,1,1.0,6.0,343,,M,0.0,0.0,350,2013-03-18,mars
"2,013E+11",2013,5,5,445,5,2,2,1.0,1.0,555,"999, RUE DE METZ",,,,310,2013-05-05,mai
"2,016E+11",2016,9,30,1230,1,1,3,1.0,6.0,196,,M,4967060.0,-131715.0,500,2016-09-30,septembre
"2,01E+11",2010,1,24,125,3,1,1,1.0,2.0,175,RN 16_PONT RN 330_PONT Z,,,,600,2010-01-24,janvier
"2,011E+11",2011,8,12,845,1,2,1,1.0,6.0,354,,M,0.0,0.0,240,2011-08-12,août
"2,012E+11",2012,4,23,1445,1,1,1,1.0,2.0,103,ROUTE DE JEAN MOULIN-RN,M,4366000.0,509625.0,130,2012-04-23,avril
"2,011E+11",2011,5,2,1450,1,2,1,1.0,3.0,231,"15, LONGVIC (DE) (RUE)",,,,210,2011-05-02,mai
"2,012E+11",2012,9,7,1645,1,2,1,1.0,6.0,527,"18, LAMBERSART RUE DE",,,,590,2012-09-07,septembre
"2,012E+11",2012,9,16,520,5,2,1,1.0,6.0,55,"47, BD ERNEST GASQUY",,,,130,2012-09-16,septembre
"2,013E+11",2013,5,19,2055,2,2,1,2.0,1.0,195,"15, MAIRIE (RUE DE LA)",,,,370,2013-05-19,mai
"2,01E+11",2010,2,13,50,3,1,1,1.0,2.0,582,AUTOROUTE A115,,,,950,2010-02-13,fevrier
"2,015E+11",2015,6,13,1945,1,2,1,1.0,2.0,344,"338, CHARPINE (RUE DE LA",M,4619786.0,520338.0,10,2015-06-13,juin
"2,011E+11",2011,3,23,900,1,2,3,1.0,3.0,27,GRASSE AVENUE DE,,,,60,2011-03-23,mars
"2,013E+11",2013,6,22,1628,1,2,3,1.0,3.0,7,"78, SAINT LEONARD",M,4746374.0,-53837.0,490,2013-06-22,juin
"2,015E+11",2015,7,8,1230,1,1,1,1.0,1.0,19,,M,0.0,0.0,690,2015-07-08,juillet
"2,013E+11",2013,6,16,1000,2,1,1,1.0,6.0,262,,M,4501800.0,304900.0,150,2013-06-16,juin
"2,014E+11",2014,5,25,1600,1,1,1,1.0,6.0,310,,M,4531308.0,454150.0,420,2014-05-25,mai
"2,015E+11",2015,11,20,825,2,2,2,2.0,1.0,238,"00, LOBINEAU",M,4809900.0,-168431.0,350,2015-11-20,novembre
"2,013E+11",2013,6,1,1230,1,1,1,1.0,7.0,6,,M,4789530.0,143990.0,410,2013-06-01,juin
"2,01E+11",2010,4,7,940,1,2,1,1.0,7.0,69,"10, GAMBETTA SQUARE -IMP",,,,110,2010-04-07,avril
"2,011E+11",2011,7,29,1645,1,1,1,1.0,1.0,61,,M,4822100.0,113900.0,280,2011-07-29,juillet
"2,012E+11",2012,8,21,900,1,2,7,1.0,6.0,96,Place Thiers,M,0.0,0.0,530,2012-08-21,août
"2,015E+11",2015,1,14,1550,1,2,3,1.0,3.0,281,AVENUE BERTHELOT,M,4504470.0,504080.0,260,2015-01-14,janvier
"2,01E+11",2010,9,27,1135,1,2,1,8.0,3.0,112,"90, AVENUE DAUMESNIL",,,,750,2010-09-27,septembre
"2,01E+11",2010,3,21,1530,1,2,2,1.0,6.0,41,GEORGES GOSNAT (AV),M,4881240.0,238634.0,940,2010-03-21,mars
"2,01E+11",2010,3,18,1300,1,2,1,1.0,3.0,116,"53, BOULEVARD DE BEAUSEJ",,,,750,2010-03-18,mars
"2,01E+11",2010,9,1,1920,1,1,1,1.0,2.0,63,"., ROSE DES VENTS AVENUE",,,,130,2010-09-01,septembre
"2,01E+11",2010,1,11,1730,5,2,1,2.0,6.0,139,02 Bld Jean JAURES,M,0.0,0.0,590,2010-01-11,janvier
"2,01E+11",2010,10,11,1700,1,2,1,1.0,3.0,224,"140, ZU-RHEIN (RUE DU CH",M,4774543.0,731098.0,680,2010-10-11,octobre
"2,01E+11",2010,10,14,650,2,2,3,1.0,6.0,234,QU PRAGUE/R PORTEREAU,M,4789472.0,190301.0,450,2010-10-14,octobre
"2,016E+11",2016,9,18,1530,1,1,1,1.0,1.0,339,,M,4408391.0,358109.0,300,2016-09-18,septembre
"2,015E+11",2015,7,2,2110,1,2,1,1.0,6.0,132,"3, SAINT SEBASTIEN (AVEN",M,4725978.0,-233454.0,440,2015-07-02,juillet
"2,01E+11",2010,1,21,1750,5,2,2,1.0,3.0,387,"0, RUE MARC BLOCH",,,,690,2010-01-21,janvier
"2,016E+11",2016,2,23,730,2,1,1,1.0,6.0,493,430 avenue de la gare,M,4932757.0,124945.0,270,2016-02-23,fevrier
"2,01E+11",2010,2,15,1730,1,2,2,1.0,3.0,7,"1, BARBUSSE (AVENUE HENR",,,,920,2010-02-15,fevrier
"2,01E+11",2010,8,21,1930,1,1,3,1.0,3.0,662,a34/d151E1,M,0.0,0.0,510,2010-08-21,août
"2,013E+11",2013,11,24,630,2,1,1,1.0,6.0,192,,M,4867462.0,-400847.0,290,2013-11-24,novembre
"2,016E+11",2016,2,11,1845,5,2,1,2.0,6.0,89,Chemin du torey,M,0.0,0.0,690,2016-02-11,fevrier
"2,011E+11",2011,2,5,1715,1,1,1,1.0,1.0,459,,M,4746330.0,529556.0,210,2011-02-05,fevrier
"2,012E+11",2012,4,28,1100,1,2,2,2.0,3.0,88,"80, LORRIN (BOULEVARD CL",M,4370212.0,-104704.0,400,2012-04-28,avril
"2,01E+11",2010,10,18,1545,1,2,1,1.0,3.0,13,ROLLAND (RUE DU CDT),,,,930,2010-10-18,octobre
"2,011E+11",2011,9,3,845,1,1,3,1.0,1.0,41,,M,0.0,0.0,570,2011-09-03,septembre
"2,011E+11",2011,12,1,1842,5,2,1,1.0,2.0,88,"0, ANGLAIS (DU N? 1 AU N",,,,60,2011-12-01,decembre
"2,016E+11",2016,5,11,845,1,2,6,2.0,1.0,65,RD 902 A,M,4465507.0,665212.0,50,2016-05-11,mai
